lago,fecha,bloque_fila,bloque_columna,x,y,b03,b04,b05,b08,ndci,ndvi,ndwi,proporcion_agua,proporcion_tierra,proporcion_otro,chl_a_estimada,pixeles_validos,alta_cianobacteria,id_bloque
atitlan,2025-12-29,1625,684,684500.0,1625500.0,0.10283458,0.09646166,0.11559088,0.18946178,0.10308579,0.26872435,-0.21262452,0.16486594637855143,0.5530212084833933,0.28211284513805523,8.142295,2499,0,atitlan_1625_684
atitlan,2025-12-29,1625,685,685500.0,1625500.0,0.06346168,0.04491708,0.04893732,0.0692664,-0.0073157335,-0.017105183,0.22410917,0.6964,0.2204,0.0832,3.4261081,2500,0,atitlan_1625_685
atitlan,2025-12-29,1625,686,686500.0,1625500.0,0.0647724,0.04599404,0.04799132,0.0621488,-0.035205156,-0.09529019,0.3043113,0.758,0.1636,0.0784,2.7070792,2500,0,atitlan_1625_686
atitlan,2025-12-29,1625,687,687500.0,1625500.0,0.04825032,0.0251576,0.020757081,0.01506568,-0.09579375,-0.2511253,0.52429736,1.0,0.0,0.0,0.2523982,2500,0,atitlan_1625_687
atitlan,2025-12-29,1625,688,688500.0,1625500.0,0.04737928,0.02475084,0.02048192,0.014780161,-0.09437938,-0.25225776,0.5244716,1.0,0.0,0.0,0.29168525,2500,0,atitlan_1625_688
atitlan,2025-12-29,1625,689,689500.0,1625500.0,0.04663888,0.02428004,0.020066401,0.014335159,-0.095017634,-0.25758722,0.52983063,1.0,0.0,0.0,0.27608237,2500,0,atitlan_1625_689
atitlan,2025-12-29,1625,690,690500.0,1625500.0,0.04643264,0.02435532,0.02014208,0.01439064,-0.09470033,-0.25728855,0.5268756,1.0,0.0,0.0,0.27598396,2500,0,atitlan_1625_690
atitlan,2025-12-29,1625,691,691500.0,1625500.0,0.04602528,0.02409268,0.01985444,0.0140326,-0.0964446,-0.2639308,0.532738,1.0,0.0,0.0,0.23209436,2500,0,atitlan_1625_691
atitlan,2025-12-29,1625,692,692500.0,1625500.0,0.04599028,0.02397572,0.01979132,0.013865241,-0.0955977,-0.26723722,0.5367498,1.0,0.0,0.0,0.26745087,2500,0,atitlan_1625_692
atitlan,2025-12-29,1625,693,693500.0,1625500.0,0.045656838,0.02372432,0.019541921,0.0136772,-0.09662912,-0.26893425,0.53930324,1.0,0.0,0.0,0.25256696,2500,0,atitlan_1625_693
atitlan,2025-12-29,1625,694,694500.0,1625500.0,0.045393758,0.02334476,0.019210922,0.01331852,-0.09713553,-0.27351117,0.5463425,1.0,0.0,0.0,0.21495083,2500,0,atitlan_1625_694
atitlan,2025-12-29,1625,695,695500.0,1625500.0,0.04545464,0.023333121,0.01923224,0.013323959,-0.09633326,-0.27309445,0.54667264,1.0,0.0,0.0,0.24782331,2500,0,atitlan_1625_695
atitlan,2025-12-29,1625,696,696500.0,1625500.0,0.04519456,0.02333248,0.01927772,0.013377319,-0.0951461,-0.27121696,0.54324174,1.0,0.0,0.0,0.28568056,2500,0,atitlan_1625_696
atitlan,2025-12-29,1625,697,697500.0,1625500.0,0.04455024,0.02295284,0.01898784,0.01317704,-0.094536476,-0.27060997,0.54350066,1.0,0.0,0.0,0.3114993,2500,0,atitlan_1625_697
atitlan,2025-12-29,1625,698,698500.0,1625500.0,0.04461944,0.02303116,0.019112041,0.0132720005,-0.092995554,-0.26885724,0.54151464,1.0,0.0,0.0,0.35578912,2500,0,atitlan_1625_698
atitlan,2025-12-29,1625,699,699500.0,1625500.0,0.04481676,0.02318096,0.01931224,0.0134726,-0.09104724,-0.26489905,0.5377597,1.0,0.0,0.0,0.42828682,2500,0,atitlan_1625_699
atitlan,2025-12-29,1625,700,700500.0,1625500.0,0.04474248,0.02311428,0.0193358,0.0136424,-0.089016445,-0.25773886,0.532714,1.0,0.0,0.0,0.51552194,2500,0,atitlan_1625_700
atitlan,2025-12-29,1625,701,701500.0,1625500.0,0.04588188,0.024475839,0.02159816,0.018257001,-0.076779984,-0.2148753,0.48864388,0.9796,0.0204,0.0,1.004008,2500,0,atitlan_1625_701
atitlan,2025-12-29,1625,702,702500.0,1625500.0,0.067811,0.05379812,0.06615492,0.107461154,0.051579442,0.11657621,0.043473635,0.5012,0.4224,0.0764,5.2245264,2500,0,atitlan_1625_702
atitlan,2025-12-29,1625,703,703500.0,1625500.0,0.08082404,0.07474564,0.10629448,0.20545024,0.19818626,0.4765299,-0.42340004,0.0028,0.9648,0.0324,10.7464285,2500,0,atitlan_1625_703
atitlan,2025-12-29,1625,704,704500.0,1625500.0,0.08885984,0.08338412,0.1143224,0.21563572,0.18793984,0.455101,-0.41740113,0.0004,0.8932,0.1064,11.3216715,2500,0,atitlan_1625_704
atitlan,2025-12-29,1625,705,705500.0,1625500.0,0.0787618,0.07189536,0.10544399,0.21142784,0.21240054,0.49842963,-0.45375293,0.0,0.9812,0.0188,12.2397785,2500,1,atitlan_1625_705
atitlan,2025-12-29,1625,706,706500.0,1625500.0,0.069294125,0.05298144,0.09105252,0.2124757,0.28069967,0.59829944,-0.4927625,0.0076,0.9856,0.0068,18.625237,2500,1,atitlan_1625_706
atitlan,2025-12-29,1625,707,707500.0,1625500.0,0.07169111,0.060058948,0.08926094,0.18410489,0.2222246,0.5163209,-0.42943752,0.009473684210526316,0.958421052631579,0.032105263157894734,13.291118,1900,1,atitlan_1625_707
atitlan,2025-12-29,1626,680,680500.0,1626500.0,0.07398095,0.04855576,0.09523619,0.26426825,0.32503074,0.6832627,-0.55239403,0.0,0.9995238095238095,0.0004761904761904762,22.519794,2100,1,atitlan_1626_680
atitlan,2025-12-29,1626,681,681500.0,1626500.0,0.075676724,0.054768763,0.09280736,0.23675548,0.27276373,0.62150174,-0.5039236,0.0012,0.984,0.0148,16.733198,2500,1,atitlan_1626_681
atitlan,2025-12-29,1626,682,682500.0,1626500.0,0.0812182,0.0624058,0.10633804,0.2558287,0.2718971,0.6056427,-0.5089091,0.0016,0.986,0.0124,15.924044,2500,1,atitlan_1626_682
atitlan,2025-12-29,1626,683,683500.0,1626500.0,0.07645852,0.059786603,0.10194368,0.2343748,0.27053413,0.59153247,-0.49753165,0.0004,0.9988,0.0008,15.208494,2500,1,atitlan_1626_683
atitlan,2025-12-29,1626,684,684500.0,1626500.0,0.07275064,0.05656,0.07960712,0.16482021,0.11367796,0.27453443,-0.13000347,0.3904,0.5896,0.02,8.578778,2500,0,atitlan_1626_684
atitlan,2025-12-29,1626,685,685500.0,1626500.0,0.04785048,0.02529008,0.0210648,0.0165908,-0.09116423,-0.20822014,0.48538223,1.0,0.0,0.0,0.37813592,2500,0,atitlan_1626_685
atitlan,2025-12-29,1626,686,686500.0,1626500.0,0.047743563,0.02506196,0.02046944,0.0152622,-0.10067029,-0.2434898,0.5160199,1.0,0.0,0.0,0.11467854,2500,0,atitlan_1626_686
atitlan,2025-12-29,1626,687,687500.0,1626500.0,0.04723816,0.02466036,0.0203784,0.014749001,-0.09493619,-0.2517313,0.52455395,1.0,0.0,0.0,0.28441143,2500,0,atitlan_1626_687
atitlan,2025-12-29,1626,688,688500.0,1626500.0,0.04697576,0.024421081,0.02030852,0.01460432,-0.09183454,-0.25186193,0.52609766,1.0,0.0,0.0,0.3976538,2500,0,atitlan_1626_688
atitlan,2025-12-29,1626,689,689500.0,1626500.0,0.0463676,0.02399068,0.01999924,0.01423324,-0.09072519,-0.25531086,0.53029734,1.0,0.0,0.0,0.45551446,2500,0,atitlan_1626_689
atitlan,2025-12-29,1626,690,690500.0,1626500.0,0.04605928,0.023838721,0.019918801,0.014153641,-0.08958339,-0.25500965,0.5299414,1.0,0.0,0.0,0.50243074,2500,0,atitlan_1626_690
atitlan,2025-12-29,1626,691,691500.0,1626500.0,0.04586836,0.02377524,0.0198402,0.013936999,-0.09020947,-0.26096547,0.5339876,1.0,0.0,0.0,0.467701,2500,0,atitlan_1626_691
atitlan,2025-12-29,1626,692,692500.0,1626500.0,0.04565652,0.02360636,0.0196192,0.01363848,-0.09223306,-0.26769277,0.5400254,1.0,0.0,0.0,0.3765144,2500,0,atitlan_1626_692
atitlan,2025-12-29,1626,693,693500.0,1626500.0,0.04523148,0.023153841,0.01923696,0.01323192,-0.092397735,-0.27275038,0.54739195,1.0,0.0,0.0,0.37101296,2500,0,atitlan_1626_693
atitlan,2025-12-29,1626,694,694500.0,1626500.0,0.04506088,0.0228894,0.01901424,0.013037041,-0.0924882,-0.27428946,0.5512459,1.0,0.0,0.0,0.38113165,2500,0,atitlan_1626_694
atitlan,2025-12-29,1626,695,695500.0,1626500.0,0.04517052,0.02297708,0.019058121,0.013068319,-0.09316784,-0.275117,0.55145097,1.0,0.0,0.0,0.3479738,2500,0,atitlan_1626_695
atitlan,2025-12-29,1626,696,696500.0,1626500.0,0.04519232,0.023262199,0.01928376,0.01333524,-0.09350244,-0.27126545,0.54432476,1.0,0.0,0.0,0.33339047,2500,0,atitlan_1626_696
atitlan,2025-12-29,1626,697,697500.0,1626500.0,0.04481344,0.02313444,0.0191884,0.01331484,-0.09323136,-0.26943755,0.54190975,1.0,0.0,0.0,0.34756613,2500,0,atitlan_1626_697
atitlan,2025-12-29,1626,698,698500.0,1626500.0,0.04477536,0.02311152,0.019206481,0.013384281,-0.09227661,-0.26656625,0.5397702,1.0,0.0,0.0,0.38324958,2500,0,atitlan_1626_698
atitlan,2025-12-29,1626,699,699500.0,1626500.0,0.0446884,0.02311172,0.01924032,0.01351128,-0.09140766,-0.26217222,0.53572065,1.0,0.0,0.0,0.42884028,2500,0,atitlan_1626_699
atitlan,2025-12-29,1626,700,700500.0,1626500.0,0.04485568,0.02331992,0.019577479,0.014108639,-0.087243155,-0.24619494,0.52151483,1.0,0.0,0.0,0.60561335,2500,0,atitlan_1626_700
atitlan,2025-12-29,1626,701,701500.0,1626500.0,0.06111264,0.04301964,0.06185112,0.11704684,0.12110078,0.2599513,-0.085489035,0.3792,0.6184,0.0024,7.634904,2500,0,atitlan_1626_701
atitlan,2025-12-29,1626,702,702500.0,1626500.0,0.07490328,0.064184,0.09826672,0.199909,0.2240541,0.51494986,-0.43815795,0.0216,0.9684,0.01,11.645596,2500,0,atitlan_1626_702
atitlan,2025-12-29,1626,703,703500.0,1626500.0,0.080890276,0.073436245,0.11057,0.22834204,0.22789346,0.5258914,-0.47574687,0.0,0.9904,0.0096,13.3867235,2500,1,atitlan_1626_703
atitlan,2025-12-29,1626,704,704500.0,1626500.0,0.08648052,0.07780508,0.112149194,0.22240381,0.22061567,0.49602172,-0.44142735,0.0008,0.8848,0.1144,14.498214,2500,1,atitlan_1626_704
atitlan,2025-12-29,1626,705,705500.0,1626500.0,0.07888388,0.06815337,0.10184176,0.21529788,0.22741865,0.5267346,-0.4584918,0.0048,0.9624,0.0328,13.788835,2500,1,atitlan_1626_705
atitlan,2025-12-29,1626,706,706500.0,1626500.0,0.069282845,0.054290522,0.08720188,0.19307835,0.254191,0.5610383,-0.45265326,0.0116,0.9708,0.0176,16.24349,2500,1,atitlan_1626_706
atitlan,2025-12-29,1626,707,707500.0,1626500.0,0.06925574,0.051832683,0.088203944,0.20299606,0.28506908,0.60339236,-0.48264155,0.002631578947368421,0.9773684210526316,0.02,19.042656,1900,1,atitlan_1626_707
atitlan,2025-12-29,1627,680,680500.0,1627500.0,0.06800105,0.042222857,0.08215057,0.22623199,0.31658033,0.669946,-0.5149145,0.0014285714285714286,0.9980952380952381,0.0004761904761904762,21.621714,2100,1,atitlan_1627_680
atitlan,2025-12-29,1627,681,681500.0,1627500.0,0.079643436,0.0595778,0.09603556,0.23036036,0.26036215,0.5916628,-0.47707886,0.0012,0.9532,0.0456,16.424831,2500,1,atitlan_1627_681
atitlan,2025-12-29,1627,682,682500.0,1627500.0,0.10613412,0.09976484,0.12377432,0.2130344,0.14958537,0.3692153,-0.33065513,0.008,0.6488,0.3432,10.575322,2500,0,atitlan_1627_682
atitlan,2025-12-29,1627,683,683500.0,1627500.0,0.08217048,0.06534796,0.103830606,0.234174,0.25445867,0.56444216,-0.47170824,0.0032,0.934,0.0628,16.309397,2500,1,atitlan_1627_683
atitlan,2025-12-29,1627,684,684500.0,1627500.0,0.077512234,0.059303477,0.10096164,0.24663325,0.26979104,0.60322344,-0.5049929,0.0188,0.9744,0.0068,15.95476,2500,1,atitlan_1627_684
atitlan,2025-12-29,1627,685,685500.0,1627500.0,0.07493976,0.05535008,0.08490312,0.20629744,0.17565495,0.41667345,-0.28036845,0.264,0.7156,0.0204,12.288341,2500,1,atitlan_1627_685
atitlan,2025-12-29,1627,686,686500.0,1627500.0,0.058653962,0.03872588,0.04254896,0.06472644,-0.028911542,-0.0681161,0.30053774,0.8048,0.1776,0.0176,2.9726765,2500,0,atitlan_1627_686
atitlan,2025-12-29,1627,687,687500.0,1627500.0,0.04675252,0.02416416,0.02038428,0.01499024,-0.084851444,-0.2347085,0.51467556,1.0,0.0,0.0,0.7073609,2500,0,atitlan_1627_687
atitlan,2025-12-29,1627,688,688500.0,1627500.0,0.04626136,0.023849921,0.02017828,0.014669119,-0.08336951,-0.2386155,0.5186864,1.0,0.0,0.0,0.80404454,2500,0,atitlan_1627_688
atitlan,2025-12-29,1627,689,689500.0,1627500.0,0.0463516,0.02397396,0.020275239,0.01450188,-0.0835193,-0.24635912,0.5235689,1.0,0.0,0.0,0.7981515,2500,0,atitlan_1627_689
atitlan,2025-12-29,1627,690,690500.0,1627500.0,0.04601788,0.02373972,0.019983921,0.01419352,-0.08585819,-0.2517993,0.528672,1.0,0.0,0.0,0.6704742,2500,0,atitlan_1627_690
atitlan,2025-12-29,1627,691,691500.0,1627500.0,0.045387883,0.023330761,0.0195576,0.01368452,-0.08798586,-0.26080227,0.5368493,1.0,0.0,0.0,0.5621334,2500,0,atitlan_1627_691
atitlan,2025-12-29,1627,692,692500.0,1627500.0,0.04493104,0.02293624,0.01908412,0.01321104,-0.09167826,-0.2690828,0.54558897,1.0,0.0,0.0,0.39350116,2500,0,atitlan_1627_692
atitlan,2025-12-29,1627,693,693500.0,1627500.0,0.0453652,0.023262601,0.01940876,0.01348584,-0.09032287,-0.2662118,0.54182804,1.0,0.0,0.0,0.4671794,2500,0,atitlan_1627_693
atitlan,2025-12-29,1627,694,694500.0,1627500.0,0.045099758,0.02287712,0.01901492,0.013147,-0.09220091,-0.2701425,0.54860526,1.0,0.0,0.0,0.3914697,2500,0,atitlan_1627_694
atitlan,2025-12-29,1627,695,695500.0,1627500.0,0.04490016,0.0227626,0.01887244,0.0130002,-0.0934361,-0.27299055,0.5509642,1.0,0.0,0.0,0.34312582,2500,0,atitlan_1627_695
atitlan,2025-12-29,1627,696,696500.0,1627500.0,0.04511676,0.02321376,0.0192404,0.013392881,-0.093586944,-0.26830053,0.5422212,1.0,0.0,0.0,0.3417507,2500,0,atitlan_1627_696
atitlan,2025-12-29,1627,697,697500.0,1627500.0,0.04479396,0.0231212,0.0192356,0.01345896,-0.091731064,-0.26416337,0.53794146,1.0,0.0,0.0,0.41513765,2500,0,atitlan_1627_697
atitlan,2025-12-29,1627,698,698500.0,1627500.0,0.0446556,0.023059,0.0191888,0.01348196,-0.091589846,-0.26216382,0.5363062,1.0,0.0,0.0,0.42273286,2500,0,atitlan_1627_698
atitlan,2025-12-29,1627,699,699500.0,1627500.0,0.04458512,0.02303496,0.019296,0.01370856,-0.088318415,-0.25381306,0.52968335,1.0,0.0,0.0,0.5614714,2500,0,atitlan_1627_699
atitlan,2025-12-29,1627,700,700500.0,1627500.0,0.044415,0.02294572,0.0195604,0.014659599,-0.080916025,-0.22290191,0.5054529,0.9992,0.0008,0.0,0.91479796,2500,0,atitlan_1627_700
atitlan,2025-12-29,1627,701,701500.0,1627500.0,0.06349048,0.0448764,0.07238528,0.16122857,0.22113271,0.49156508,-0.3465468,0.1248,0.87,0.0052,12.497383,2500,1,atitlan_1627_701
atitlan,2025-12-29,1627,702,702500.0,1627500.0,0.06918872,0.053772356,0.08901452,0.21320528,0.2688833,0.60147357,-0.5008383,0.0004,0.9868,0.0128,17.118488,2500,1,atitlan_1627_702
atitlan,2025-12-29,1627,703,703500.0,1627500.0,0.0754218,0.06706788,0.09978932,0.20798816,0.22654265,0.5205172,-0.46081442,0.0,0.9576,0.0424,14.265461,2500,1,atitlan_1627_703
atitlan,2025-12-29,1627,704,704500.0,1627500.0,0.0782918,0.071711875,0.101487875,0.20120612,0.20646189,0.49250436,-0.43920845,0.0004,0.9536,0.046,12.455455,2500,1,atitlan_1627_704
atitlan,2025-12-29,1627,705,705500.0,1627500.0,0.07021676,0.056892,0.0914126,0.2006956,0.25237885,0.56254715,-0.47107008,0.0012,0.996,0.0028,15.189597,2500,1,atitlan_1627_705
atitlan,2025-12-29,1627,706,706500.0,1627500.0,0.06691984,0.05162356,0.08601712,0.19149588,0.26717588,0.57467747,-0.47216773,0.0012,0.9948,0.004,16.475922,2500,1,atitlan_1627_706
atitlan,2025-12-29,1627,707,707500.0,1627500.0,0.061215788,0.04323605,0.07546632,0.17280915,0.27205238,0.5902357,-0.44779631,0.00631578947368421,0.9926315789473684,0.0010526315789473684,15.844993,1900,1,atitlan_1627_707
atitlan,2025-12-29,1628,680,680500.0,1628500.0,0.071147956,0.044392288,0.09023291,0.24590532,0.34228054,0.68582195,-0.53885037,0.0,1.0,0.0,26.078348,2100,1,atitlan_1628_680
atitlan,2025-12-29,1628,681,681500.0,1628500.0,0.072923556,0.04847848,0.0917878,0.24967732,0.313708,0.6675198,-0.5358603,0.0028,0.9944,0.0028,21.206839,2500,1,atitlan_1628_681
atitlan,2025-12-29,1628,682,682500.0,1628500.0,0.0774528,0.0583242,0.0947944,0.23526949,0.26806495,0.60313505,-0.4942562,0.0012,0.9488,0.05,17.856565,2500,1,atitlan_1628_682
atitlan,2025-12-29,1628,683,683500.0,1628500.0,0.07062376,0.04684848,0.092605956,0.24812104,0.3291663,0.6726809,-0.54226255,0.0,0.9996,0.0004,23.74793,2500,1,atitlan_1628_683
atitlan,2025-12-29,1628,684,684500.0,1628500.0,0.07387876,0.05023064,0.09886448,0.27891722,0.33003283,0.6918196,-0.5760193,0.0,1.0,0.0,22.88949,2500,1,atitlan_1628_684
atitlan,2025-12-29,1628,685,685500.0,1628500.0,0.08254556,0.06394324,0.1063742,0.26403004,0.27555418,0.60634226,-0.5157271,0.0012,0.9248,0.074,18.12276,2500,1,atitlan_1628_685
atitlan,2025-12-29,1628,686,686500.0,1628500.0,0.0832898,0.07113716,0.104135275,0.21610852,0.1783849,0.4170585,-0.32662195,0.166,0.7744,0.0596,11.425029,2500,0,atitlan_1628_686
atitlan,2025-12-29,1628,687,687500.0,1628500.0,0.0790166,0.06260448,0.084038846,0.17092717,0.12112982,0.3069678,-0.16864811,0.3104,0.6124,0.0772,9.494916,2500,0,atitlan_1628_687
atitlan,2025-12-29,1628,688,688500.0,1628500.0,0.07267464,0.05619884,0.083510965,0.16946732,0.13877888,0.30951956,-0.1649709,0.3452,0.6524,0.0024,9.939969,2500,0,atitlan_1628_688
atitlan,2025-12-29,1628,689,689500.0,1628500.0,0.0502572,0.02844548,0.027987119,0.0335254,-0.050534412,-0.1378948,0.40459484,0.9172,0.08,0.0028,2.3255618,2500,0,atitlan_1628_689
atitlan,2025-12-29,1628,690,690500.0,1628500.0,0.04681824,0.024498159,0.02097188,0.016103841,-0.078515135,-0.21743782,0.4968294,0.9972,0.0028,0.0,1.0674301,2500,0,atitlan_1628_690
atitlan,2025-12-29,1628,691,691500.0,1628500.0,0.04586144,0.02366044,0.01997432,0.01439216,-0.08450276,-0.24397744,0.522626,1.0,0.0,0.0,0.7541189,2500,0,atitlan_1628_691
atitlan,2025-12-29,1628,692,692500.0,1628500.0,0.04523472,0.02312804,0.019388001,0.013707961,-0.08773941,-0.2563182,0.5355622,1.0,0.0,0.0,0.5969343,2500,0,atitlan_1628_692
atitlan,2025-12-29,1628,693,693500.0,1628500.0,0.045453478,0.02331564,0.01953464,0.013805879,-0.08798558,-0.25669456,0.53466475,1.0,0.0,0.0,0.5846985,2500,0,atitlan_1628_693
atitlan,2025-12-29,1628,694,694500.0,1628500.0,0.04539152,0.023060922,0.0192558,0.01349088,-0.08987483,-0.26198956,0.5419848,1.0,0.0,0.0,0.5002445,2500,0,atitlan_1628_694
atitlan,2025-12-29,1628,695,695500.0,1628500.0,0.04489852,0.02272872,0.01888652,0.0131885195,-0.09219478,-0.2659748,0.5463418,1.0,0.0,0.0,0.40035725,2500,0,atitlan_1628_695
atitlan,2025-12-29,1628,696,696500.0,1628500.0,0.045074083,0.02319536,0.01930592,0.01358228,-0.091511324,-0.2613884,0.53690237,1.0,0.0,0.0,0.41925853,2500,0,atitlan_1628_696
atitlan,2025-12-29,1628,697,697500.0,1628500.0,0.04505896,0.02339088,0.01954684,0.013885159,-0.08951847,-0.25500143,0.52887976,1.0,0.0,0.0,0.5067309,2500,0,atitlan_1628_697
atitlan,2025-12-29,1628,698,698500.0,1628500.0,0.0450566,0.02343424,0.01960804,0.01410988,-0.08889625,-0.2483885,0.52306896,1.0,0.0,0.0,0.5273825,2500,0,atitlan_1628_698
atitlan,2025-12-29,1628,699,699500.0,1628500.0,0.0447916,0.02324788,0.01963812,0.01451864,-0.08416163,-0.23160462,0.5107305,1.0,0.0,0.0,0.7707745,2500,0,atitlan_1628_699
atitlan,2025-12-29,1628,700,700500.0,1628500.0,0.074193075,0.0634702,0.08076856,0.13518152,0.07711561,0.17550074,-0.04225754,0.412,0.4708,0.1172,6.5923033,2500,0,atitlan_1628_700
atitlan,2025-12-29,1628,701,701500.0,1628500.0,0.070842996,0.0548048,0.09025236,0.20419872,0.25884372,0.57428056,-0.47166494,0.0052,0.9804,0.0144,15.278531,2500,1,atitlan_1628_701
atitlan,2025-12-29,1628,702,702500.0,1628500.0,0.06620656,0.050949678,0.0841794,0.20167613,0.26644033,0.59790516,-0.49278823,0.0008,0.9908,0.0084,16.835001,2500,1,atitlan_1628_702
atitlan,2025-12-29,1628,703,703500.0,1628500.0,0.08414168,0.079844564,0.1094856,0.20416324,0.19284819,0.45466673,-0.4175476,0.0016,0.878,0.1204,12.107276,2500,1,atitlan_1628_703
atitlan,2025-12-29,1628,704,704500.0,1628500.0,0.087319516,0.085006125,0.11466783,0.21001303,0.17995107,0.43903473,-0.41144213,0.0024,0.9124,0.0852,10.852014,2500,0,atitlan_1628_704
atitlan,2025-12-29,1628,705,705500.0,1628500.0,0.06902392,0.05457116,0.08928484,0.19839051,0.26516202,0.5751327,-0.47378623,0.002,0.9912,0.0068,17.104664,2500,1,atitlan_1628_705
atitlan,2025-12-29,1628,706,706500.0,1628500.0,0.06703684,0.0505118,0.08562596,0.19451128,0.26766706,0.58539915,-0.47173744,0.0008,0.9948,0.0044,15.559661,2500,1,atitlan_1628_706
atitlan,2025-12-29,1628,707,707500.0,1628500.0,0.063483156,0.045513734,0.07965295,0.18343368,0.27709505,0.5957541,-0.45658672,0.004210526315789474,0.9947368421052631,0.0010526315789473684,17.134663,1900,1,atitlan_1628_707
atitlan,2025-12-29,1629,680,680500.0,1629500.0,0.06961848,0.044130284,0.08914643,0.26504362,0.34157637,0.70815134,-0.57470334,0.0,1.0,0.0,25.989595,2100,1,atitlan_1629_680
atitlan,2025-12-29,1629,681,681500.0,1629500.0,0.0707148,0.04497376,0.08969632,0.25528684,0.3324321,0.69124395,-0.5522611,0.0,0.9988,0.0012,24.411795,2500,1,atitlan_1629_681
atitlan,2025-12-29,1629,682,682500.0,1629500.0,0.066023715,0.04207064,0.08184948,0.23583733,0.31289202,0.67687035,-0.5330648,0.0004,0.9992,0.0004,22.356428,2500,1,atitlan_1629_682
atitlan,2025-12-29,1629,683,683500.0,1629500.0,0.0674548,0.04248324,0.08785056,0.24469541,0.33942533,0.68686825,-0.544169,0.0,1.0,0.0,26.00177,2500,1,atitlan_1629_683
atitlan,2025-12-29,1629,684,684500.0,1629500.0,0.07192144,0.04647792,0.09670196,0.26860204,0.35181913,0.7008953,-0.57137966,0.0,1.0,0.0,26.962793,2500,1,atitlan_1629_684
atitlan,2025-12-29,1629,685,685500.0,1629500.0,0.073694564,0.04957316,0.10027908,0.28450206,0.34320617,0.70061713,-0.5834708,0.0,1.0,0.0,25.843271,2500,1,atitlan_1629_685
atitlan,2025-12-29,1629,686,686500.0,1629500.0,0.06885108,0.0460464,0.08988324,0.2575124,0.32395267,0.6921515,-0.5701036,0.0,1.0,0.0,21.677795,2500,1,atitlan_1629_686
atitlan,2025-12-29,1629,687,687500.0,1629500.0,0.069971085,0.047176722,0.08901264,0.24367249,0.3089994,0.6717213,-0.54655004,0.0,1.0,0.0,19.29334,2500,1,atitlan_1629_687
atitlan,2025-12-29,1629,688,688500.0,1629500.0,0.076793484,0.058321398,0.09470648,0.2309322,0.2643812,0.60616434,-0.49781552,0.0004,0.964,0.0356,16.21906,2500,1,atitlan_1629_688
atitlan,2025-12-29,1629,689,689500.0,1629500.0,0.07738476,0.05923628,0.09344388,0.21136111,0.20096818,0.45500112,-0.32994902,0.1908,0.7884,0.0208,13.527674,2500,1,atitlan_1629_689
atitlan,2025-12-29,1629,690,690500.0,1629500.0,0.07628712,0.062413037,0.09682948,0.19931433,0.18049118,0.4015569,-0.29346114,0.2176,0.78,0.0024,11.045808,2500,0,atitlan_1629_690
atitlan,2025-12-29,1629,691,691500.0,1629500.0,0.057846442,0.03835408,0.04637772,0.07927356,0.006321128,0.011590233,0.21293211,0.7392,0.2572,0.0036,4.5524836,2500,0,atitlan_1629_691
atitlan,2025-12-29,1629,692,692500.0,1629500.0,0.04798676,0.0262096,0.02425772,0.02529888,-0.06748944,-0.17927818,0.45408067,0.9564,0.0436,0.0,1.5175941,2500,0,atitlan_1629_692
atitlan,2025-12-29,1629,693,693500.0,1629500.0,0.04545548,0.0232702,0.019622,0.0144593995,-0.08505295,-0.23370598,0.51745534,1.0,0.0,0.0,0.7119489,2500,0,atitlan_1629_693
atitlan,2025-12-29,1629,694,694500.0,1629500.0,0.0457726,0.02334376,0.01963072,0.01429668,-0.08629031,-0.24075559,0.5244865,1.0,0.0,0.0,0.65876204,2500,0,atitlan_1629_694
atitlan,2025-12-29,1629,695,695500.0,1629500.0,0.04552644,0.023125399,0.019321961,0.01395808,-0.089575864,-0.24749786,0.5309777,1.0,0.0,0.0,0.49605742,2500,0,atitlan_1629_695
atitlan,2025-12-29,1629,696,696500.0,1629500.0,0.04534236,0.02306316,0.01931992,0.01382176,-0.08828565,-0.2505479,0.5327875,1.0,0.0,0.0,0.52880144,2500,0,atitlan_1629_696
atitlan,2025-12-29,1629,697,697500.0,1629500.0,0.04551816,0.02348632,0.01976852,0.014471279,-0.085876256,-0.23871706,0.5185288,1.0,0.0,0.0,0.66799957,2500,0,atitlan_1629_697
atitlan,2025-12-29,1629,698,698500.0,1629500.0,0.066450156,0.04983124,0.05513256,0.084219955,-0.007758728,-0.014570635,0.21545689,0.6888,0.232,0.0792,4.1849365,2500,0,atitlan_1629_698
atitlan,2025-12-29,1629,699,699500.0,1629500.0,0.0646422,0.04608756,0.064996116,0.12897947,0.10680187,0.23277979,-0.05223144,0.4528,0.5268,0.0204,8.893034,2500,0,atitlan_1629_699
atitlan,2025-12-29,1629,700,700500.0,1629500.0,0.07131092,0.0546586,0.093880154,0.21241973,0.27620503,0.5917076,-0.49105507,0.0004,0.996,0.0036,16.436996,2500,1,atitlan_1629_700
atitlan,2025-12-29,1629,701,701500.0,1629500.0,0.07429924,0.06025932,0.097051725,0.22425713,0.25836682,0.58040893,-0.49823883,0.0004,0.9864,0.0132,16.863089,2500,1,atitlan_1629_701
atitlan,2025-12-29,1629,702,702500.0,1629500.0,0.06648932,0.053993877,0.08476048,0.19953725,0.2427978,0.5714564,-0.48519853,0.0008,0.9948,0.0044,14.822756,2500,1,atitlan_1629_702
